,logFC,AveExpr,t,P.Value,adj.P.Val,B,gene
MTERF3,0.405780964986727,4.34965127603922,2.57264152289932,0.0145562364035277,0.0777388344694619,-3.57630854782974,MTERF3
LAMB3,-0.215185168698889,8.27902553273143,-2.57093987456733,0.0146161534362906,0.0780241799282145,-4.52796886056211,LAMB3
AP5S1,-0.519373955953131,3.94566439525348,-2.57055106665512,0.0146298756242871,0.078062783555147,-3.50048696323892,AP5S1
DDX55,0.388536507982992,4.86797657835623,2.57012994255087,0.0146447517157858,0.0781075072664106,-3.72210344797427,DDX55
CCDC28A,-0.466668116348474,4.73009197717526,-2.56980528125639,0.0146562297828226,0.078121250318716,-3.67903414501766,CCDC28A
HNRNPR,0.176968751048499,7.94789191316212,2.5696896601774,0.0146603194453598,0.078121250318716,-4.4571520987463,HNRNPR
PRPS1,0.455092437297687,4.25248068987785,2.56870118217373,0.0146953260246746,0.078273111646927,-3.52309612846796,PRPS1
MED15,0.364595314160246,5.94537049053679,2.56640371141667,0.0147769873158399,0.0786389788709662,-3.97803701550995,MED15
ELAPOR2,-0.320378275227814,5.68154908408515,-2.56640075793539,0.0147770925624332,0.0786389788709662,-3.95516617806823,ELAPOR2
NUP50,0.324469698745957,6.23779101407672,2.56516556924533,0.0148211686925435,0.0788386536334457,-4.05507176278447,NUP50
CC2D1A,-0.357380728444848,6.24225344260115,-2.56395723143515,0.0148644036325399,0.0790336792610776,-4.10129345987879,CC2D1A
CALCR,-1.36665229102978,-0.505102486317478,-2.56221252943487,0.0149270345837395,0.0792924103831347,-2.97466847666347,CALCR
RPS6KB2,0.298504004494354,5.57891988755568,2.56208494393925,0.0149316241279054,0.0792924103831347,-3.88728669384103,RPS6KB2
INVS,0.465278555249017,4.48714536961315,2.56205105075747,0.0149328435618026,0.0792924103831347,-3.60841271987131,INVS
CRAT,-0.669765339348082,4.23300513457144,-2.56913433019579,0.0149543866872441,0.0793717602327822,-3.65267084509238,CRAT
YLPM1,-0.38987036987622,5.28090555399557,-2.5610028784354,0.0149706007071779,0.0794193493299556,-3.85004595251342,YLPM1
